Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
TXN_35519,USER_9410,143.05,Bank Transfer,2023-04-14 05:17:00,2276.62,Laptop,New York,Electronics,0.0,,9.0,265.97,3.0,Mastercard,103.0,3231.74,Password,0.8009,1.0,0.0
TXN_34371,USER_6080,109.65,ATM Withdrawal,2023-09-24 05:34:00,30176.36,Tablet,Tokyo,Clothing,0.0,0.0,6.0,382.41,1.0,Amex,81.0,1463.39,Password,0.4472,0.0,0.0
TXN_9849,,15.36,POS,2023-02-23 16:12:00,56801.14,Laptop,Mumbai,Electronics,1.0,0.0,1.0,366.89,0.0,Visa,93.0,4279.41,Password,0.4528,0.0,0.0
TXN_26278,USER_4533,424.6,Online,2023-02-16 02:54:00,6236.68,Mobile,Mumbai,Travel,0.0,1.0,9.0,201.67,1.0,Amex,74.0,3163.46,OTP,0.8574,0.0,1.0
TXN_31249,USER_3075,30.97,POS,2023-07-06 08:09:00,17735.54,Tablet,Tokyo,Electronics,0.0,0.0,3.0,477.01,0.0,Discover,12.0,2830.4,Password,0.2148,0.0,0.0
TXN_4374,USER_6555,44.35,Bank Transfer,2023-05-26 10:26:00,19028.86,Mobile,Mumbai,Groceries,0.0,0.0,,10.06,1.0,Amex,30.0,1904.09,OTP,0.1442,0.0,0.0
TXN_14202,USER_4883,70.33,ATM Withdrawal,2023-06-11 03:32:00,98127.21,Laptop,Sydney,Restaurants,0.0,0.0,13.0,348.41,2.0,Amex,131.0,1748.41,Biometric,0.0384,0.0,
TXN_46965,USER_1644,133.18,ATM Withdrawal,2023-08-23 20:00:00,23482.08,Mobile,Sydney,Travel,0.0,0.0,7.0,455.03,3.0,Amex,119.0,1547.06,PIN,0.9609,1.0,
TXN_13498,USER_3614,34.1,Online,2023-07-15 07:28:00,53887.59,Laptop,New York,Restaurants,0.0,0.0,2.0,463.72,2.0,Amex,128.0,2624.72,Password,0.8218,0.0,0.0
TXN_36846,USER_6147,50.3,POS,2023-06-07 01:53:00,10934.79,Laptop,New York,Travel,0.0,0.0,14.0,244.63,1.0,Amex,150.0,2145.54,PIN,0.6032,0.0,0.0
TXN_46590,USER_5852,99.25,ATM Withdrawal,2023-03-24 02:30:00,52096.99,Mobile,Tokyo,Clothing,0.0,0.0,13.0,320.21,4.0,Amex,206.0,1310.3,PIN,0.7028,0.0,1.0
TXN_13359,USER_9564,101.21,ATM Withdrawal,2023-11-10 02:34:00,11935.27,Laptop,London,Electronics,0.0,0.0,14.0,209.85,0.0,Discover,93.0,1717.12,OTP,0.994,0.0,1.0
TXN_42801,USER_5491,7.78,Bank Transfer,2023-09-21 09:54:00,14201.94,Tablet,London,Groceries,0.0,0.0,14.0,68.39,4.0,Discover,111.0,3775.65,PIN,0.5748,0.0,1.0
TXN_29385,USER_4659,83.93,POS,2023-11-12 11:20:00,21619.76,Laptop,Mumbai,Electronics,0.0,0.0,4.0,391.45,1.0,Mastercard,112.0,4560.62,PIN,0.6013,0.0,0.0
TXN_20828,USER_2307,251.51,POS,2023-01-05 12:03:00,52437.39,Mobile,London,Restaurants,0.0,0.0,11.0,353.66,0.0,Amex,211.0,3242.88,Biometric,0.2284,0.0,0.0
TXN_29843,USER_9669,115.02,Bank Transfer,2023-07-03 21:58:00,91309.38,Mobile,,Travel,0.0,1.0,14.0,327.46,3.0,Visa,188.0,955.55,Password,0.1437,0.0,0.0
TXN_17957,USER_5138,63.14,Online,2023-02-23 23:36:00,96316.98,Tablet,London,Clothing,0.0,1.0,9.0,51.09,4.0,Discover,209.0,764.33,Password,0.2225,1.0,1.0
TXN_10034,USER_6273,106.11,ATM Withdrawal,2023-02-26 03:05:00,20348.49,Laptop,Sydney,Restaurants,0.0,0.0,2.0,190.73,,Discover,214.0,4532.12,Password,0.7456,0.0,0.0
TXN_25707,USER_4206,10.27,Bank Transfer,2023-10-24 11:32:00,41430.35,Laptop,London,Clothing,0.0,1.0,3.0,217.44,0.0,Amex,70.0,1767.13,OTP,0.6466,1.0,0.0
TXN_48810,USER_1313,39.19,Bank Transfer,2023-07-25 00:45:00,37759.57,Laptop,Sydney,Groceries,0.0,0.0,12.0,258.83,2.0,Visa,157.0,3675.81,Password,0.6902,1.0,0.0
TXN_23941,USER_6024,58.18,POS,2023-01-28 03:56:00,4632.83,Mobile,Sydney,Electronics,0.0,0.0,4.0,37.79,1.0,Amex,115.0,4665.82,Biometric,0.0647,1.0,0.0
TXN_35420,USER_6907,22.07,Online,2023-10-31 11:55:00,6493.92,Mobile,New York,Clothing,0.0,0.0,11.0,354.63,2.0,Visa,206.0,4271.73,,0.3637,1.0,0.0
TXN_14770,USER_8097,107.51,ATM Withdrawal,2023-05-30 04:17:00,20749.8,Tablet,Tokyo,Clothing,0.0,0.0,5.0,470.9,2.0,Visa,96.0,2976.16,OTP,0.698,0.0,0.0
TXN_16757,USER_5594,125.9,POS,2023-04-18 05:46:00,31126.79,Mobile,New York,Electronics,0.0,0.0,3.0,215.37,3.0,Visa,234.0,910.97,Biometric,0.6928,0.0,0.0
TXN_10690,USER_3663,372.62,ATM Withdrawal,2023-08-10 08:06:00,76220.64,Mobile,Sydney,Travel,0.0,0.0,9.0,,2.0,Visa,9.0,3304.45,PIN,0.1728,0.0,0.0
TXN_12086,,34.5,Bank Transfer,2023-03-30 13:55:00,47571.47,Laptop,Sydney,Electronics,0.0,0.0,4.0,378.0,2.0,Visa,145.0,2685.9,PIN,0.1607,0.0,0.0
TXN_45934,USER_4263,133.5,ATM Withdrawal,2023-03-11 07:33:00,85587.16,Laptop,Mumbai,Travel,0.0,0.0,11.0,491.16,3.0,Discover,52.0,2.6,Password,0.1941,0.0,0.0
TXN_18162,USER_1054,15.01,Online,2023-06-12 16:13:00,94589.91,Tablet,London,Restaurants,0.0,0.0,8.0,489.7,0.0,Amex,131.0,2003.05,OTP,0.8232,0.0,0.0
TXN_5817,USER_1452,13.21,Bank Transfer,2023-01-15 03:04:00,60626.23,Mobile,New York,Groceries,,0.0,4.0,456.52,4.0,Amex,161.0,887.13,Password,0.4517,1.0,1.0
TXN_48667,USER_3899,109.97,ATM Withdrawal,2023-09-30 13:27:00,40674.88,Tablet,Sydney,Electronics,0.0,0.0,6.0,469.3,4.0,Visa,164.0,910.51,Biometric,0.9608,0.0,1.0
TXN_11869,USER_8611,71.21,Bank Transfer,2023-07-27 02:19:00,41312.84,Mobile,London,Restaurants,0.0,0.0,5.0,36.73,0.0,Discover,101.0,3437.85,PIN,0.1548,0.0,0.0
TXN_23750,USER_3201,415.74,Bank Transfer,2023-12-18 08:45:00,26065.16,Tablet,New York,Groceries,0.0,0.0,3.0,74.98,4.0,Amex,171.0,3346.13,PIN,0.3382,0.0,1.0
TXN_31788,USER_4951,11.34,POS,2023-03-16 08:28:00,73691.76,Mobile,New York,Clothing,0.0,0.0,7.0,310.3,3.0,Discover,170.0,1445.12,,0.4353,0.0,0.0
TXN_13830,USER_1785,126.36,Bank Transfer,2023-02-20 17:57:00,70594.13,Tablet,New York,Restaurants,0.0,0.0,6.0,41.79,3.0,Visa,139.0,139.83,Biometric,0.1198,0.0,0.0
TXN_18459,USER_1975,161.98,Online,2023-12-26 05:58:00,77036.34,Laptop,Sydney,Travel,0.0,0.0,3.0,181.38,4.0,Mastercard,5.0,3289.84,PIN,0.803,1.0,1.0
TXN_7550,USER_4227,59.31,ATM Withdrawal,2023-03-10 16:10:00,27368.64,Tablet,Mumbai,,0.0,0.0,1.0,134.79,1.0,Mastercard,210.0,1426.18,OTP,0.9043,0.0,1.0
TXN_41620,USER_9394,253.58,ATM Withdrawal,2023-03-02 23:47:00,84326.6,Laptop,London,Clothing,0.0,0.0,12.0,330.77,0.0,Discover,128.0,3723.04,Biometric,0.1606,0.0,0.0
,USER_8636,71.6,Bank Transfer,2023-12-13 20:17:00,85540.54,Laptop,Tokyo,Groceries,0.0,0.0,1.0,278.48,1.0,Amex,80.0,1187.67,PIN,0.559,0.0,0.0
TXN_48723,USER_8034,12.77,Online,2023-03-30 08:46:00,45597.73,Tablet,Mumbai,Travel,0.0,0.0,7.0,366.94,3.0,Mastercard,180.0,312.14,Password,0.6174,0.0,0.0
TXN_22347,USER_7786,0.21,,2023-07-18 12:57:00,35231.0,Tablet,Tokyo,Travel,0.0,0.0,10.0,317.44,3.0,Amex,75.0,3876.87,PIN,0.9288,0.0,1.0
TXN_29588,USER_3091,104.21,Bank Transfer,2023-01-06 14:58:00,66609.61,Mobile,New York,Electronics,0.0,0.0,6.0,119.29,2.0,Visa,52.0,1588.2,Biometric,0.4963,1.0,0.0
TXN_45702,USER_3907,73.96,POS,2023-07-01 12:40:00,11299.71,Tablet,London,Clothing,0.0,0.0,6.0,490.67,3.0,Amex,35.0,,Biometric,0.5389,1.0,0.0
TXN_9610,USER_9718,126.61,Bank Transfer,2023-09-28 07:00:00,43087.24,Tablet,London,Restaurants,0.0,0.0,8.0,28.4,3.0,Amex,41.0,1087.01,Password,0.4643,0.0,0.0
TXN_3533,USER_8081,16.59,Bank Transfer,2023-03-02 14:56:00,33257.53,Laptop,Mumbai,Travel,0.0,0.0,4.0,490.49,2.0,Mastercard,10.0,417.38,Biometric,0.2001,0.0,0.0
TXN_3837,USER_2257,103.18,POS,2023-07-31 11:37:00,39535.49,Mobile,London,,0.0,0.0,2.0,495.35,2.0,Mastercard,125.0,758.79,OTP,0.7979,0.0,0.0
TXN_24603,USER_8103,23.15,POS,2023-03-27 18:49:00,10856.3,Mobile,Sydney,Clothing,0.0,0.0,11.0,235.96,1.0,Amex,172.0,1934.73,OTP,0.8966,0.0,1.0
TXN_32351,USER_1722,354.48,Online,2023-06-07 22:09:00,6015.79,Mobile,Mumbai,Electronics,0.0,0.0,6.0,34.04,3.0,Discover,81.0,4218.6,Biometric,0.1331,0.0,0.0
TXN_33164,USER_2387,49.41,POS,2023-08-21 20:12:00,75777.69,Laptop,New York,Travel,0.0,1.0,11.0,80.42,2.0,Amex,86.0,3104.16,Biometric,0.5776,0.0,0.0
TXN_32260,USER_8987,132.41,Online,2023-02-22 02:49:00,85971.92,Tablet,New York,Clothing,0.0,0.0,8.0,73.1,0.0,Mastercard,46.0,2937.46,PIN,0.4375,0.0,0.0
TXN_27186,USER_3702,34.67,ATM Withdrawal,2023-10-07 23:36:00,16632.3,Laptop,New York,Groceries,0.0,0.0,9.0,325.6,0.0,Visa,137.0,3324.67,Biometric,0.5593,1.0,0.0
TXN_3613,USER_5177,122.7,POS,,53784.31,Mobile,New York,Clothing,0.0,0.0,4.0,491.76,3.0,Mastercard,135.0,1196.85,Biometric,0.7549,1.0,0.0
TXN_115,USER_8858,131.37,ATM Withdrawal,2023-10-03 08:34:00,56459.41,Tablet,New York,Travel,0.0,0.0,13.0,480.68,2.0,Mastercard,146.0,1114.65,PIN,0.7389,0.0,0.0
TXN_45274,USER_1758,3.55,ATM Withdrawal,2023-01-29 22:32:00,67291.15,Mobile,Mumbai,Restaurants,1.0,0.0,11.0,376.62,1.0,Mastercard,239.0,1898.91,OTP,0.6547,0.0,0.0
TXN_36702,USER_1258,463.5,POS,2023-04-05 02:43:00,5096.68,Laptop,London,Restaurants,0.0,0.0,,229.72,4.0,Discover,217.0,935.87,Password,0.274,0.0,1.0
TXN_7795,USER_4653,52.21,,2023-10-06 06:59:00,51115.12,Mobile,Tokyo,Travel,0.0,0.0,14.0,497.33,1.0,Discover,211.0,1453.55,Biometric,0.0208,0.0,0.0
TXN_42981,USER_1858,20.9,Online,2023-07-25 17:08:00,85543.97,Laptop,London,Groceries,0.0,0.0,7.0,80.15,1.0,Discover,222.0,2072.81,OTP,0.4419,0.0,0.0
TXN_31270,USER_7751,146.07,,2023-11-12 21:30:00,15066.92,Tablet,Mumbai,Travel,0.0,0.0,7.0,34.75,2.0,Visa,105.0,2198.69,PIN,0.397,0.0,0.0
TXN_19524,USER_3038,138.73,POS,2023-06-16 21:16:00,57476.02,Mobile,London,Groceries,0.0,0.0,7.0,,1.0,Amex,49.0,2249.08,PIN,0.6846,0.0,0.0
TXN_9315,USER_9422,260.54,Bank Transfer,,51474.62,Tablet,New York,Groceries,0.0,0.0,9.0,83.51,2.0,Visa,127.0,1921.98,Password,0.9852,0.0,1.0
TXN_4031,USER_2690,14.42,POS,2023-07-23 15:19:00,76023.76,Laptop,,Travel,0.0,0.0,2.0,291.57,1.0,Visa,168.0,4788.92,Password,0.5892,0.0,0.0
TXN_42064,USER_5826,3.46,Bank Transfer,2023-05-30 15:28:00,62629.08,Tablet,Sydney,Electronics,0.0,0.0,7.0,235.35,0.0,Mastercard,229.0,401.56,Biometric,0.5266,1.0,0.0
TXN_54,USER_4843,168.46,ATM Withdrawal,2023-01-22 07:48:00,65505.21,Tablet,Sydney,Clothing,0.0,0.0,14.0,305.09,,Discover,17.0,3921.79,Biometric,0.3093,1.0,0.0
TXN_13441,USER_6933,2.02,Bank Transfer,2023-05-14 20:23:00,37998.43,Laptop,New York,Electronics,0.0,0.0,3.0,190.05,1.0,Amex,46.0,4179.66,Password,0.0787,1.0,
TXN_35937,USER_6243,155.14,ATM Withdrawal,,49004.18,Laptop,Sydney,Travel,0.0,0.0,8.0,419.19,3.0,Discover,24.0,2033.87,PIN,0.0181,1.0,0.0
TXN_49707,USER_1328,14.01,Bank Transfer,2023-12-24 23:39:00,33429.67,Tablet,Tokyo,Electronics,0.0,0.0,5.0,14.31,1.0,Mastercard,51.0,2722.63,PIN,0.2151,0.0,0.0
TXN_21983,,145.31,Bank Transfer,2023-04-28 14:53:00,3721.73,Mobile,London,Travel,0.0,0.0,4.0,465.1,3.0,Amex,49.0,208.51,PIN,0.9417,0.0,1.0
TXN_17938,USER_4424,17.3,Bank Transfer,2023-03-16 23:38:00,32611.9,Tablet,London,Restaurants,0.0,0.0,12.0,175.69,0.0,Amex,178.0,3418.62,Biometric,0.4173,0.0,0.0
TXN_30662,USER_4754,119.39,POS,2023-10-20 11:28:00,45334.61,Mobile,New York,Clothing,0.0,0.0,10.0,12.01,4.0,Discover,97.0,4471.83,PIN,0.6433,1.0,1.0
TXN_24763,USER_5720,2.11,ATM Withdrawal,2023-06-04 05:10:00,98277.01,Tablet,Tokyo,Electronics,0.0,0.0,11.0,170.23,2.0,Mastercard,19.0,4216.58,OTP,0.9451,1.0,1.0
TXN_45135,USER_2131,66.18,POS,2023-05-16 14:12:00,68369.14,Tablet,Mumbai,Restaurants,0.0,0.0,9.0,194.31,4.0,Discover,210.0,1875.65,OTP,0.1849,1.0,1.0
TXN_47531,USER_3251,5.38,Bank Transfer,,55069.34,Tablet,New York,Restaurants,0.0,0.0,5.0,365.06,4.0,Discover,68.0,808.37,Password,0.5125,0.0,1.0
TXN_10188,USER_6247,0.3,POS,2023-11-20 06:16:00,73416.11,Tablet,Sydney,Clothing,0.0,0.0,5.0,336.29,3.0,,183.0,4909.9,Biometric,0.5209,0.0,0.0
TXN_37646,USER_4875,119.9,ATM Withdrawal,2023-05-31 20:11:00,88736.52,Mobile,London,Groceries,0.0,0.0,4.0,96.61,3.0,Discover,84.0,3623.62,,0.1841,0.0,0.0
TXN_37700,USER_2914,137.41,POS,2023-07-30 05:04:00,95628.67,Laptop,Tokyo,Electronics,0.0,0.0,14.0,208.61,3.0,Mastercard,35.0,872.77,OTP,0.988,0.0,1.0
TXN_41192,USER_3339,149.43,Online,2023-04-12 22:27:00,31293.82,Tablet,Sydney,Restaurants,0.0,0.0,4.0,383.21,2.0,Discover,152.0,4328.48,Password,0.4519,1.0,0.0
TXN_16472,USER_6519,507.96,POS,2023-07-08 21:27:00,3406.46,Mobile,Tokyo,Restaurants,0.0,0.0,3.0,483.01,3.0,Visa,24.0,2654.5,PIN,0.7621,1.0,0.0
TXN_16585,USER_3646,232.51,POS,2023-07-06 11:20:00,77668.84,Tablet,Mumbai,Travel,0.0,0.0,3.0,93.55,1.0,Mastercard,99.0,4834.85,PIN,0.8483,0.0,0.0
TXN_14931,USER_7817,57.9,Online,2023-04-22 22:28:00,10918.61,Mobile,New York,,0.0,0.0,4.0,216.82,4.0,Visa,218.0,2203.02,Biometric,0.6105,1.0,1.0
TXN_25254,USER_8545,265.0,ATM Withdrawal,2023-12-04 06:38:00,41118.84,Tablet,Tokyo,Groceries,0.0,0.0,1.0,73.39,2.0,Mastercard,156.0,2754.6,Password,0.449,0.0,0.0
TXN_44204,USER_3117,310.79,ATM Withdrawal,2023-01-05 05:33:00,58341.11,Tablet,New York,,0.0,0.0,5.0,152.34,2.0,Mastercard,94.0,1823.43,Password,0.1363,0.0,0.0
TXN_11940,USER_1834,48.92,Bank Transfer,2023-10-12 07:43:00,29566.86,Mobile,London,Travel,0.0,1.0,14.0,473.82,1.0,Visa,191.0,3506.1,PIN,0.3236,0.0,0.0
TXN_3070,USER_1929,4.85,POS,2023-04-26 06:27:00,93056.21,Tablet,New York,Groceries,0.0,0.0,6.0,486.19,2.0,,8.0,1666.1,OTP,0.7008,0.0,0.0
TXN_4862,USER_2312,19.42,POS,2023-10-20 07:17:00,68104.08,Laptop,London,Electronics,1.0,0.0,3.0,238.28,4.0,Amex,148.0,1311.81,Biometric,0.5605,0.0,1.0
TXN_21589,USER_9438,21.26,Online,2023-02-05 15:15:00,77266.07,Laptop,Tokyo,Restaurants,1.0,0.0,11.0,410.75,4.0,Discover,115.0,3638.93,Biometric,0.8128,0.0,1.0
TXN_17467,USER_6387,36.07,Online,2023-03-26 02:17:00,16402.78,Mobile,New York,Travel,0.0,0.0,6.0,465.62,1.0,Mastercard,36.0,3422.54,PIN,0.6113,0.0,0.0
TXN_28603,USER_5836,35.13,POS,2023-07-01 10:44:00,73845.19,Tablet,Mumbai,Groceries,0.0,0.0,4.0,205.79,1.0,Amex,100.0,4169.17,PIN,0.7495,0.0,0.0
TXN_40061,USER_1778,79.1,ATM Withdrawal,2023-11-04 19:07:00,66880.75,Tablet,Mumbai,Groceries,0.0,0.0,7.0,392.67,1.0,Visa,100.0,542.92,Biometric,0.4606,1.0,0.0
TXN_24233,USER_2067,184.05,ATM Withdrawal,2023-03-06 20:34:00,87854.31,Laptop,New York,Groceries,0.0,0.0,14.0,256.09,3.0,Discover,18.0,765.01,PIN,,1.0,1.0
TXN_9161,USER_5477,9.47,Online,2023-08-31 08:05:00,71643.41,Mobile,New York,Travel,0.0,0.0,12.0,164.89,4.0,Discover,101.0,3680.08,Biometric,0.664,1.0,1.0
TXN_26618,USER_7219,51.23,Bank Transfer,2023-06-07 11:04:00,3672.15,Laptop,New York,Restaurants,0.0,0.0,3.0,279.12,3.0,Amex,124.0,3534.83,OTP,0.326,0.0,0.0
TXN_21708,USER_4856,208.99,Online,2023-02-21 19:39:00,48856.42,Tablet,London,Travel,0.0,0.0,14.0,71.09,3.0,Discover,77.0,4942.44,PIN,0.6379,0.0,0.0
TXN_45200,USER_1091,102.81,ATM Withdrawal,2023-12-12 10:08:00,41902.17,Tablet,Sydney,,0.0,0.0,9.0,312.42,4.0,Amex,99.0,3190.53,Biometric,0.5157,0.0,1.0
TXN_33961,USER_9459,3.74,Bank Transfer,,62987.89,Laptop,New York,Electronics,0.0,0.0,2.0,52.39,1.0,Discover,204.0,1265.25,Biometric,0.7069,0.0,0.0
TXN_25352,USER_6763,23.51,Bank Transfer,2023-06-05 03:22:00,88222.18,Laptop,New York,Groceries,0.0,0.0,2.0,220.46,0.0,Mastercard,103.0,831.76,OTP,0.0398,0.0,0.0
TXN_3185,USER_4109,21.39,ATM Withdrawal,,48752.34,Tablet,Mumbai,Travel,0.0,0.0,4.0,408.3,1.0,Amex,82.0,3179.85,Password,0.2551,1.0,0.0
TXN_33777,USER_6412,15.86,ATM Withdrawal,2023-07-03 01:21:00,80289.53,Laptop,Sydney,Restaurants,0.0,0.0,13.0,322.4,1.0,Discover,32.0,1064.81,PIN,0.9108,1.0,1.0
TXN_7172,USER_3762,45.56,Online,2023-05-04 17:21:00,70814.79,Laptop,London,Travel,0.0,0.0,5.0,483.89,0.0,Visa,,3680.04,PIN,0.5459,0.0,0.0
TXN_43243,USER_1930,38.06,Bank Transfer,2023-08-04 03:29:00,15213.14,Mobile,,Travel,0.0,0.0,12.0,125.99,0.0,Amex,37.0,1899.13,Password,0.2573,1.0,0.0
TXN_38410,USER_3631,7.86,Online,2023-02-04 21:24:00,81311.84,Mobile,Sydney,Clothing,0.0,0.0,12.0,445.95,0.0,Amex,171.0,1629.8,OTP,0.6887,0.0,0.0
TXN_44979,USER_6867,49.39,Online,2023-08-05 01:43:00,5207.73,Mobile,Tokyo,Restaurants,0.0,0.0,10.0,247.91,3.0,Mastercard,151.0,781.34,OTP,0.6646,1.0,0.0
TXN_33488,USER_7657,102.93,Bank Transfer,2023-03-07 02:06:00,92342.24,Tablet,New York,Electronics,0.0,0.0,2.0,92.66,2.0,Mastercard,13.0,4849.52,,0.3723,0.0,0.0
TXN_8874,USER_4044,21.49,Online,2023-05-26 18:54:00,18007.45,Mobile,New York,Clothing,0.0,0.0,14.0,158.57,3.0,Visa,78.0,1945.38,PIN,0.2695,1.0,0.0
TXN_11004,USER_4748,180.23,Online,2023-06-16 08:40:00,19737.04,Tablet,Sydney,Clothing,0.0,0.0,12.0,113.07,0.0,Amex,213.0,3591.12,OTP,0.4267,0.0,0.0
TXN_2912,USER_9418,79.48,Online,2023-04-20 11:53:00,8725.96,Tablet,Sydney,Restaurants,0.0,1.0,3.0,258.61,3.0,Amex,117.0,2842.53,PIN,0.9006,1.0,1.0
TXN_42580,,7.37,Online,2023-09-09 06:16:00,48818.79,Tablet,Mumbai,Restaurants,0.0,0.0,1.0,399.1,4.0,Amex,33.0,862.01,PIN,0.3196,0.0,1.0
TXN_20781,USER_5739,5.63,Bank Transfer,2023-08-30 10:57:00,54238.54,Mobile,London,,0.0,0.0,8.0,457.53,1.0,Amex,160.0,2399.39,Biometric,0.2296,0.0,0.0
TXN_14152,USER_5117,94.57,Online,2023-01-16 13:47:00,26198.73,,Mumbai,Clothing,0.0,0.0,14.0,119.82,4.0,Mastercard,51.0,2421.07,Biometric,0.9551,0.0,1.0
TXN_31523,USER_8381,268.72,POS,2023-01-04 12:28:00,82242.44,Mobile,,Electronics,0.0,0.0,7.0,475.97,4.0,Amex,120.0,1243.51,Biometric,0.9565,0.0,1.0
TXN_35277,USER_1645,62.77,ATM Withdrawal,2023-06-26 16:25:00,49725.11,Laptop,London,Restaurants,0.0,0.0,,49.93,3.0,Mastercard,198.0,2281.4,Biometric,0.6072,0.0,0.0
TXN_2197,USER_5713,34.17,POS,2023-04-08 22:06:00,35144.37,Mobile,Mumbai,Restaurants,0.0,0.0,9.0,76.02,3.0,Discover,160.0,236.97,OTP,0.5619,0.0,0.0
TXN_46113,,65.2,POS,2023-04-24 01:54:00,56584.14,Tablet,Mumbai,Travel,0.0,0.0,14.0,451.19,2.0,Visa,197.0,4120.48,PIN,0.7018,1.0,0.0
TXN_48220,USER_3857,47.29,POS,2023-12-09 05:39:00,96611.86,Mobile,Tokyo,Electronics,0.0,0.0,6.0,328.37,2.0,,57.0,4992.02,OTP,0.5129,0.0,0.0
TXN_11248,USER_6620,112.27,Online,2023-04-06 04:45:00,16418.83,Tablet,London,Electronics,0.0,0.0,2.0,383.36,1.0,Visa,48.0,2548.16,,0.9178,0.0,1.0
TXN_26456,USER_1460,66.71,ATM Withdrawal,2023-01-11 14:02:00,41206.35,Laptop,London,Travel,0.0,0.0,2.0,387.37,3.0,Visa,99.0,3027.76,Password,0.8364,0.0,0.0
TXN_1797,USER_4374,125.05,Online,2023-10-01 07:42:00,51994.98,Laptop,Tokyo,Clothing,0.0,0.0,12.0,24.54,0.0,Discover,239.0,2037.59,PIN,0.0445,0.0,0.0
TXN_10366,USER_9507,50.03,Online,2023-01-14 22:07:00,62671.75,Laptop,Tokyo,,0.0,0.0,12.0,48.39,4.0,Amex,187.0,1821.13,Biometric,0.5489,1.0,1.0
TXN_18974,USER_1597,157.66,,2023-07-02 15:36:00,65213.67,Tablet,London,Travel,0.0,0.0,4.0,311.51,3.0,Visa,42.0,4342.56,PIN,0.6455,0.0,0.0
TXN_19368,USER_4651,74.35,Bank Transfer,2023-09-03 05:44:00,,Tablet,Tokyo,Electronics,0.0,0.0,3.0,484.99,1.0,Mastercard,39.0,4392.77,Biometric,0.6049,0.0,0.0
TXN_39258,USER_2540,29.79,Online,2023-12-15 11:58:00,59326.49,Tablet,Tokyo,Restaurants,0.0,0.0,14.0,186.44,3.0,Amex,177.0,880.82,Password,,0.0,0.0
TXN_30567,USER_1042,59.91,Bank Transfer,2023-04-18 04:02:00,44830.14,Mobile,Tokyo,Travel,0.0,0.0,11.0,451.71,3.0,Mastercard,42.0,4168.61,Biometric,0.5858,1.0,0.0
TXN_25123,USER_2221,72.98,POS,2023-04-16 14:16:00,94029.89,Mobile,Sydney,Groceries,0.0,0.0,6.0,140.15,2.0,Visa,155.0,3820.21,PIN,0.6122,0.0,0.0
TXN_11290,USER_8962,181.21,ATM Withdrawal,2023-06-26 22:57:00,33190.48,Laptop,Tokyo,Clothing,0.0,0.0,9.0,258.52,3.0,Visa,,1790.79,Biometric,0.8117,1.0,0.0
TXN_14118,USER_2946,44.47,ATM Withdrawal,2023-02-01 13:52:00,90839.51,Mobile,New York,Clothing,0.0,0.0,5.0,257.07,0.0,Mastercard,71.0,200.47,PIN,0.0277,0.0,0.0
TXN_23552,USER_5206,57.11,POS,2023-05-25 03:12:00,22637.49,Mobile,Tokyo,Travel,0.0,0.0,5.0,157.82,2.0,Discover,216.0,3571.95,OTP,0.283,0.0,
TXN_34338,USER_8257,87.67,Online,2023-01-24 16:15:00,5445.19,Laptop,New York,Restaurants,0.0,1.0,14.0,282.72,0.0,Amex,5.0,1468.89,OTP,0.4823,0.0,0.0
TXN_19812,USER_7393,11.37,POS,2023-12-07 00:46:00,72273.92,Mobile,London,Travel,0.0,0.0,8.0,414.25,2.0,Amex,125.0,1651.72,Biometric,0.2714,0.0,0.0
TXN_945,USER_5212,73.11,Bank Transfer,2023-04-17 14:20:00,82162.72,Laptop,London,Electronics,0.0,0.0,4.0,491.91,3.0,Amex,25.0,2399.82,PIN,0.9315,0.0,1.0
TXN_30246,USER_2029,57.42,POS,2023-07-27 16:20:00,6903.6,Mobile,London,Clothing,0.0,0.0,9.0,180.71,,Amex,227.0,819.07,OTP,0.3074,1.0,0.0
TXN_8972,USER_7334,73.78,Bank Transfer,2023-01-11 00:26:00,78835.74,Mobile,Sydney,Restaurants,0.0,0.0,1.0,349.78,1.0,Visa,28.0,3627.7,OTP,0.315,0.0,0.0
TXN_14602,USER_8717,123.52,ATM Withdrawal,2023-01-27 23:14:00,90319.13,Tablet,London,Electronics,0.0,0.0,4.0,474.44,2.0,Amex,84.0,2756.25,PIN,0.2578,,0.0
TXN_34992,USER_2571,142.09,Online,2023-04-06 10:17:00,67292.48,Laptop,New York,Groceries,0.0,0.0,9.0,342.43,3.0,Discover,16.0,4778.47,Password,0.5372,0.0,0.0
TXN_10937,USER_7158,7.4,Bank Transfer,2023-10-30 22:27:00,93741.36,Mobile,Tokyo,Clothing,0.0,0.0,7.0,256.76,4.0,Visa,65.0,1972.63,PIN,0.0845,0.0,1.0
TXN_47972,USER_8334,36.67,Bank Transfer,2023-07-19 11:12:00,88371.42,Tablet,Tokyo,Electronics,0.0,0.0,11.0,419.34,,Visa,216.0,1139.36,PIN,0.7677,1.0,0.0
